title,title_link,price,bedrooms,address,area,viewing_time,Headline,property_overview,main_image,description,thumbnail_preview,Transp_header,transp_score,walk_score,transit_score,biking_score
1.75 Baths,https://www.redfin.com/UT/West-Jordan/6450-Clematis-Way-84081/home/91769110,"$287,500",4 Beds,"6450 S Clematis Way W, West Jordan, UT 84084","1,908 Sq. Ft.",,6450 S Clematis Way W,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1573012Built1981Lot Size6,969 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/012/genMid.1573012_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/464/nsprite.98981464_0.jpg,Transportation in 84081,27 / 100Car-DependentWalk Score®34 / 100Some TransitTransit Score®42 / 100Somewhat BikeableBike Score®,27 / 100Car-DependentWalk Score®,34 / 100Some TransitTransit Score®,42 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/West-Jordan/2736-W-7650-S-84084/home/91792063,"$284,900",5 Beds,"2736 W Dimond Dr, West Jordan, UT 84084","2,646 Sq. Ft.",,2736 W Dimond Dr,"Property TypeSingle FamilyProperty StyleRambler/RanchCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572940Built1973Lot Size8,276 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/940/genMid.1572940_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/455/nsprite.98981455_0.jpg,Transportation in 84084,50 / 100Somewhat WalkableWalk Score®31 / 100Some TransitTransit Score®50 / 100BikeableBike Score®,50 / 100Somewhat WalkableWalk Score®,31 / 100Some TransitTransit Score®,50 / 100BikeableBike Score®
—Baths,https://www.redfin.com/UT/Sandy/10661-Quail-Crossing-Ln-84092/home/148562926,"$398,000",—Beds,"10661 S Quail Crest Ln, Sandy, UT 84092",—Sq. Ft.,,10661 S Quail Crest Ln,HOA Dues$1/monthProperty TypeResidentialCommunitySandy; Alta; Snowbd; GraniteCountySalt LakeMLS#1573073Lot Size0.46 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/073/genMid.1573073_0.jpg,"Rarely available building lot with spectacular view of the mountains in a highly-sough-after area. Adjacent to Dimple Dell park with direct access from the property. Minutes away from the ski resorts, shopping, biking/hiking trails. Seller will provide plans that have been approved by the city. Lot is located in Quail Crest subdivision which is on the north side of 10600 S, west of Larkin, approx. 10600 S  &  1900 E.",https://ssl.cdn-redfin.com/photo/ldpsprite/310/nsprite.98981310_0.jpg,,"Median List Price$750,000Avg. # Offers—Median $ / Sq. Ft.$178Avg. Down Payment—Median Sale / List97%# Sold Homes13",,"Median List Price$750,000Avg. # Offers—Median $ / Sq. Ft.$178Avg. Down Payment—Median Sale / List97%# Sold Homes13",
—Baths,https://www.redfin.com/UT/Riverton/1616-W-Barb-Ln-Unknown/home/145996810,"$224,600",—Beds,"1616 W Barb Ln, Riverton, UT 84096",—Sq. Ft.,,1616 W Barb Ln,Property TypeResidentialCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572991Lot Size0.33 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/991/genMid.1572991_0.jpg,,,Transportation in 84065,23 / 100Car-DependentWalk Score®16 / 100Minimal TransitTransit Score®56 / 100BikeableBike Score®,23 / 100Car-DependentWalk Score®,16 / 100Minimal TransitTransit Score®,56 / 100BikeableBike Score®
—Baths,https://www.redfin.com/UT/Riverton/1593-W-Barb-Ln-Unknown/home/145996809,"$229,700",—Beds,"1593 W Barb Ln, Riverton, UT 84096",—Sq. Ft.,,1593 W Barb Ln,Property TypeResidentialCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572988Lot Size0.35 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/988/genMid.1572988_0.jpg,,,Transportation in 84065,23 / 100Car-DependentWalk Score®16 / 100Minimal TransitTransit Score®56 / 100BikeableBike Score®,23 / 100Car-DependentWalk Score®,16 / 100Minimal TransitTransit Score®,56 / 100BikeableBike Score®
4.5 Baths,https://www.redfin.com/UT/Holladay/6369-E-Crest-Mount-Cir-84121/home/91811151,"$1,147,900",5 Beds,"6369 S Crest Mount Cir, Holladay, UT 84121","5,893 Sq. Ft.",,6369 S Crest Mount Cir,Property TypeSingle FamilyProperty Style2-StoryCommunityHolladay; Murray; CottonwdCountySalt LakeMLS#1572866Built1993Lot Size0.5 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/866/genMid.1572866_5.jpg,"Absolutely spectacular views from this one-of-a-kind residence at the top of Canyon Cove!  Interior designer's home with gorgeous and unique interior finishes. Privacy and elegance envelope this truly special property. One of the highest properties within the Canyon Cove community, and backed up to the National Forest, this property sits above the valley offering commanding panoramic views. Interior features include Venetian plaster and travertine flooring along the entry, kitchen, and den. The formal living room has beautiful  24"" Italian marble slab flooring, Ralph Lauren vinyl wall coverings, and custom handmade built-in cabinets in family room. The main floor layout is open, spacious, and perfect for entertaining. Walk out to the covered deck to take in picturesque valley views or retreat to the rear patio for a secluded mountain feel. The lavish master suite has custom built-in cabinets, handcrafted columns and a sitting area with valley views and a fireplace. The recent updates in the spa-like master bathroom are stunning and include limestone flooring, Venetian plaster, high-end sinks, faucets, and fixtures. The recently updated basement has a gorgeous custom wet bar, striking crystal light fixtures, and metallic paint. The downstairs bath has also been recently remodeled to perfection. Additionally, the downstairs offers a sauna and workout room. The lot next door is available for sale as well and is 4.11 acres, MLS#1573247. Schedule a private showing today to visit this unparalleled, resort-style, estate!",https://ssl.cdn-redfin.com/photo/ldpsprite/081/nsprite.98865081_5.jpg,Transportation in 84121,4 / 100Car-DependentWalk Score®29 / 100Some TransitTransit Score®12 / 100Somewhat BikeableBike Score®,4 / 100Car-DependentWalk Score®,29 / 100Some TransitTransit Score®,12 / 100Somewhat BikeableBike Score®
2 Baths,https://www.redfin.com/UT/Salt-Lake-City/2275-2281-E-Atkin-Ave-84109/home/146975689,"$363,000",2 Beds,"2275 E Atkin Ave, Salt Lake City, UT 84109","1,400 Sq. Ft.",,2275 E Atkin Ave,"Property TypeDuplexProperty StyleSide By SideCommunitySalt Lake City; Ft DouglasCountySalt LakeMLS#1572862Built1941Lot Size9,583 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/862/genMid.1572862_0.jpg,"East Millcreek Duplex! Very well cared for, improved side-by-side duplex in great East Millcreek neighborhood. Unit 1: One bedroom, one bath, 550 sq ft apartment with attached one car garage, small patio and partially fenced back yard. Occupied by reliable long term tenant. Unit 2: One bedroom , one bath, 850 sq ft apartment with one car garage, larger patio and fully fenced back yard. Washer/dryer in unit along with new dishwasher. Owner occupied for the last 2 years. Owner's' growing family inspired move and listing. Square footage as per appraisal.",https://ssl.cdn-redfin.com/photo/ldpsprite/008/nsprite.98857008_0.jpg,Transportation in 84109,46 / 100Car-DependentWalk Score®16 / 100Minimal TransitTransit Score®68 / 100BikeableBike Score®,46 / 100Car-DependentWalk Score®,16 / 100Minimal TransitTransit Score®,68 / 100BikeableBike Score®
2.5 Baths,https://www.redfin.com/UT/South-Jordan/4576-11800-S-84095/home/91673770,"$225,000",3 Beds,"4576 W 11800 S, South Jordan, UT 84009","1,495 Sq. Ft.",,4576 W 11800 S,"HOA Dues$329/monthProperty TypeTownhouseProperty StyleTownhouse (End of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572843Built2005Lot Size2,178 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/843/genMid.1572843_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/635/nsprite.98848635_0.jpg,Transportation in 84009,29 / 100Car-DependentWalk Score®32 / 100Some TransitTransit Score®50 / 100BikeableBike Score®,29 / 100Car-DependentWalk Score®,32 / 100Some TransitTransit Score®,50 / 100BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/West-Valley-City/6324-Kapford-Dr-84128/home/91715654,"$254,900",3 Beds,"6324 W Kapford Dr, West Valley City, UT 84128","1,355 Sq. Ft.",,6324 W Kapford Dr,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1572841Built1986Lot Size6,969 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/841/genMid.1572841_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/548/nsprite.98847548_0.jpg,Transportation in 84128,17 / 100Car-DependentWalk Score®32 / 100Some TransitTransit Score®45 / 100Somewhat BikeableBike Score®,17 / 100Car-DependentWalk Score®,32 / 100Some TransitTransit Score®,45 / 100Somewhat BikeableBike Score®
1.75 Baths,https://www.redfin.com/UT/Salt-Lake-City/3292-W-5620-S-84129/home/86449287,"$261,000",3 Beds,"3292 W 5620 S, Taylorsville, UT 84129","1,537 Sq. Ft.",,3292 W 5620 S,"Property TypeSingle FamilyProperty StyleSplit-Entry/Bi-LevelCommunityMagna; Taylrsvl; Wvc; SlcCountySalt LakeMLS#1572839Built1984Lot Size6,098 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/839/genMid.1572839_1.jpg,"MULTIPLE OFFERS RECEIVED. Owner occupied for decades, loved home, brand new carpeting through out, new 2 tone paint through out, new toilets, new vanities, brand new windows in basement, new basement ceiling tiles, new blinds throughout, new door knobs, some new lighting, other items updated approximately 10 days ago  ( kitchen cabinets, main floor windows, front door). Roof replaced 2003 with 25 year shingles. RV parking, south facing home and large back yard. Park down the street, There is a closet under the down stair case that could be easily finished to turn that down family room into a bedroom (or buyer can add a walk in closet west of bathroom). This home is ready for a new family.",https://ssl.cdn-redfin.com/photo/ldpsprite/623/nsprite.98843623_1.jpg,Transportation in 84129,34 / 100Car-DependentWalk Score®35 / 100Some TransitTransit Score®38 / 100Somewhat BikeableBike Score®,34 / 100Car-DependentWalk Score®,35 / 100Some TransitTransit Score®,38 / 100Somewhat BikeableBike Score®
1 Baths,https://www.redfin.com/UT/Holladay/2220-E-Murray-Holladay-Rd-84117/unit-169/home/91803774,"$199,900",2 Beds,"2220 E Murray Holladay Rd #169, Holladay, UT 84117",878 Sq. Ft.,,2220 E Murray Holladay Rd #169,HOA Dues$250/monthProperty TypeCondoProperty StyleCondo; Top LevelCommunityHolladay; Murray; CottonwdCountySalt LakeMLS#1572834Built1964Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/834/genMid.1572834_0.jpg,"If you have wanted to live in the heart of Holladay you don't want to miss out on this FHA approved condo. Located off of 2300 east and Murray Holladay Rd! This 2 bedroom 1 bath condo is located on the 3rd floor with a large west facing patio. The condo has beautiful REAL hardwood floors and fresh paint throughout. The kitchen has extra cabinets and a built in bar. HOA pays all utilities but electricity , phone, &  internet.",https://ssl.cdn-redfin.com/photo/ldpsprite/392/nsprite.98839392_0.jpg,Transportation in 84117,52 / 100Somewhat WalkableWalk Score®36 / 100Some TransitTransit Score®65 / 100BikeableBike Score®,52 / 100Somewhat WalkableWalk Score®,36 / 100Some TransitTransit Score®,65 / 100BikeableBike Score®
1.5 Baths,https://www.redfin.com/UT/Sandy/695-E-8800-S-84070/unit-A/home/91835850,"$225,000",4 Beds,"695 E 8800 S, Sandy, UT 84070","1,440 Sq. Ft.",,695 E 8800 S,HOA Dues$125/monthProperty TypeCondoProperty Style2-StoryCommunitySandy; Draper; Granite; Wht CtyCountySalt LakeMLS#1572747Built1979Lot Size435 square feet,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/747/genMid.1572747_2.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/793/nsprite.98799793_2.jpg,Transportation in 84070,61 / 100Somewhat WalkableWalk Score®24 / 100Minimal TransitTransit Score®55 / 100BikeableBike Score®,61 / 100Somewhat WalkableWalk Score®,24 / 100Minimal TransitTransit Score®,55 / 100BikeableBike Score®
2 Baths,https://www.redfin.com/UT/Sandy/9260-Lodge-Dr-84092/unit-317318/home/148539850,"$545,000",1 Beds,"9260 E Lodge Drive Dr S #317318, Snowbird, UT 84092","1,000 Sq. Ft.",,9260 E Lodge Drive Dr S #317318,"HOA Dues$1,743/monthProperty TypeCondoProperty StyleCondo; High RiseCommunitySandy; Alta; Snowbd; GraniteCountySalt LakeMLS#1572745Built1970Lot Size435 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/745/genMid.1572745_0.jpg,"Great studio/bedroom in The Lodge at Snowbird. Sleeps 6 - 8 fantastic views of the mountain to the south, east and west. Amenities include swimming pool, hot tub, sauna and steam rooms, exercise room, restaurant and lounge. Also includes ski lockers and owner's lockout storage. Wonderful framed historic Snowbird graphic poster in master bedroom.",https://ssl.cdn-redfin.com/photo/ldpsprite/791/nsprite.98799791_0.jpg,Transportation in 84092,42 / 100Car-DependentWalk Score®21 / 100Somewhat BikeableBike Score®,42 / 100Car-DependentWalk Score®,21 / 100Somewhat BikeableBike Score®,
—Baths,https://www.redfin.com/UT/Herriman/15010-Mountain-View-Corridor-Unknown/home/148539829,"$1,890,000",—Beds,"15010 S Mountain View Corridor Hwy, Herriman, UT 84096",—Sq. Ft.,,15010 S Mountain View Corridor Hwy,Property TypeAgriculturalCommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572751Lot Size10 acres,https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/751/genMid.1572751_0.jpg,,https://ssl.cdn-redfin.com/photo/ldpsprite/741/nsprite.98799741_0.jpg,Transportation in 84096,20 / 100Car-DependentWalk Score®15 / 100Minimal TransitTransit Score®36 / 100Somewhat BikeableBike Score®,20 / 100Car-DependentWalk Score®,15 / 100Minimal TransitTransit Score®,36 / 100Somewhat BikeableBike Score®
2.25 Baths,https://www.redfin.com/UT/South-Jordan/11071-S-Owen-Ridge-Way-Way-W-84095/unit-125/home/146795775,"$287,900",2 Beds,"11071 S Owen Ridge Way Way W #125, South Jordan, UT 84095","1,370 Sq. Ft.",NEW CONSTRUCTION,11071 S Owen Ridge Way Way W #125,"HOA Dues$150/monthProperty TypeTownhouseProperty StyleTownhouse (Middle of Row)CommunityWj; Sj; Rvrton; Herriman; BinghCountySalt LakeMLS#1572739Built2018Lot Size2,178 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/739/genMid.1572739_0.jpg,"Come see us at the model OPEN HOUSE Monday - Saturday from 11 AM to 6 PM! Affordability, a contemporary style, two-car garage, easy living and comfort too. No more apartment or basement living â€“ time to move up. The Belize Plan, a 2 bedroom, 2.5 bathroom, 2 car townhome complete with decks for outdoor living. This beautiful home is designed with large windows and open floorplan to take advantage of natural light. Property is under construction, photos provided are examples from a like property. Buyer and Buyer's Agent to verify all.",https://ssl.cdn-redfin.com/photo/ldpsprite/278/nsprite.98799278_0.jpg,Transportation in 84095,24 / 100Car-DependentWalk Score®38 / 100Some TransitTransit Score®41 / 100Somewhat BikeableBike Score®,24 / 100Car-DependentWalk Score®,38 / 100Some TransitTransit Score®,41 / 100Somewhat BikeableBike Score®
4 Baths,https://www.redfin.com/UT/Holladay/1877-E-3990-S-84124/home/71416899,"$674,900",4 Beds,"1877 E 3990 S, Holladay, UT 84124","4,692 Sq. Ft.",,1877 E 3990 S,"Property TypeSingle FamilyProperty Style2-StoryCommunityHolladay; MillcreekCountySalt LakeMLS#1572737Built2003Lot Size8,712 square feet",https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/737/genMid.1572737_0.jpg,"Newer two-story home in Holladay full of upgrades and features which include custom cabinets, granite counter tops, double oven, plantation shutters, hardwood floors and vaulted ceilings. The open concept kitchen is great for entertaining. Kitchen is finished with top of the line stainless steel appliances and gas stove top. The unfinished basement includes rough-ins for two bathrooms, two bedrooms, and larger game/movie room. The master bedroom is spacious with vaulted ceilings. Master bath with jetted soaker tub and a large walk in closet. The area boasts easy access to 1-80 and I-215, great schools, shopping and local parks. Square footage figures are provided as a courtesy estimate only and were obtained from county records . Buyer is advised to obtain an independent measurement.",https://ssl.cdn-redfin.com/photo/ldpsprite/276/nsprite.98799276_0.jpg,Transportation in 84124,39 / 100Car-DependentWalk Score®38 / 100Some TransitTransit Score®48 / 100Somewhat BikeableBike Score®,39 / 100Car-DependentWalk Score®,38 / 100Some TransitTransit Score®,48 / 100Somewhat BikeableBike Score®
